fips,log_poverty_rating,county,state
37057,4.399656418567356,Davidson,North Carolina
37059,3.66576855071938,Davie,North Carolina
37061,4.012330955580147,Duplin,North Carolina
37063,4.6335593449132935,Durham,North Carolina
37065,4.026328938722349,Edgecombe,North Carolina
37067,4.751925444354224,Forsyth,North Carolina
37069,3.8980666606416348,Franklin,North Carolina
37071,4.41010207664286,Gaston,North Carolina
37073,3.225309281725863,Gates,North Carolina
37075,3.143327129992046,Graham,North Carolina
37077,3.9197577805018944,Granville,North Carolina
37079,3.569958818096594,Greene,North Carolina
37081,4.919099021726306,Guilford,North Carolina
37083,4.061942292028086,Halifax,North Carolina
37085,4.31380396899415,Harnett,North Carolina
37087,3.8153120435243593,Haywood,North Carolina
37089,4.091631790626808,Henderson,North Carolina
37091,3.6838572054003462,Hertford,North Carolina
37093,3.961373627594801,Hoke,North Carolina
37095,2.930949031167523,Hyde,North Carolina
37097,4.170613703377405,Iredell,North Carolina
37099,3.884285462339675,Jackson,North Carolina
37101,4.4133165318842655,Johnston,North Carolina
37103,3.2422929049829308,Jones,North Carolina
37105,3.9362120443202486,Lee,North Carolina
37107,4.105510184769974,Lenoir,North Carolina
37109,3.885474302829157,Lincoln,North Carolina
37111,3.78161178249315,McDowell,North Carolina
37113,3.7069736761761782,Macon,North Carolina
37115,3.4800069429571505,Madison,North Carolina
37117,3.6617180576946593,Martin,North Carolina
37119,5.052551590025194,Mecklenburg,North Carolina
37121,3.3384564936046046,Mitchell,North Carolina
37123,3.6251065754034677,Montgomery,North Carolina
37125,4.051306910817974,Moore,North Carolina
37127,4.177969136009376,Nash,North Carolina
37129,4.47010164102912,New Hanover,North Carolina
37131,3.606596309179285,Northampton,North Carolina
37133,4.3429947829274775,Onslow,North Carolina
37135,4.2659022043017565,Orange,North Carolina
37137,3.2785249647370174,Pamlico,North Carolina
37139,3.731266349075492,Pasquotank,North Carolina
37141,3.8522969658269255,Pender,North Carolina
37143,3.3025473724874854,Perquimans,North Carolina
37145,3.7780064614235083,Person,North Carolina
37147,4.525200347353163,Pitt,North Carolina
37149,3.39375064034808,Polk,North Carolina
37151,4.300943128080553,Randolph,North Carolina
37153,4.050534419540123,Richmond,North Carolina
37155,4.5993152811480655,Robeson,North Carolina
37157,4.217589214965095,Rockingham,North Carolina
37159,4.280191247872142,Rowan,North Carolina
37161,4.084862139048422,Rutherford,North Carolina
37163,4.019988159591286,Sampson,North Carolina
37165,3.962274604623315,Scotland,North Carolina
37167,3.8109042806687006,Stanly,North Carolina
37169,3.766710207262259,Stokes,North Carolina
37171,4.054536452654951,Surry,North Carolina
37173,3.3527611917238307,Swain,North Carolina
37175,3.6422666189026733,Transylvania,North Carolina
37177,2.935003151453655,Tyrrell,North Carolina
37179,4.237568870198198,Union,North Carolina
37181,3.9107844347928373,Vance,North Carolina
37183,4.941387188753738,Wake,North Carolina
37185,3.610979379922997,Warren,North Carolina
37187,3.387033701282363,Washington,North Carolina
37189,4.033142177060625,Watauga,North Carolina
37191,4.351332399626383,Wayne,North Carolina
37193,4.009790719354298,Wilkes,North Carolina
37195,4.2369904646531475,Wilson,North Carolina
37197,3.715083670694927,Yadkin,North Carolina
37199,3.404320467221731,Yancey,North Carolina
38001,2.3654879848909,Adams,North Dakota
38003,2.989894563718773,Barnes,North Dakota
38005,3.1981069988734014,Benson,North Dakota
38007,1.954242509439325,Billings,North Dakota
38009,2.767897616018091,Bottineau,North Dakota
38011,2.376576957056512,Bowman,North Dakota
38013,2.2671717284030137,Burke,North Dakota
38015,3.7996162044814987,Burleigh,North Dakota
38017,4.305114808035396,Cass,North Dakota
38019,2.526339277389844,Cavalier,North Dakota
38021,2.693726948923647,Dickey,North Dakota
38023,2.3783979009481375,Divide,North Dakota
38025,2.6314437690131722,Dunn,North Dakota
38027,2.346352974450639,Eddy,North Dakota
38029,2.637489729512511,Emmons,North Dakota
38031,2.4409090820652177,Foster,North Dakota
38033,2.3138672203691533,Golden Valley,North Dakota
38035,3.942950070077099,Grand Forks,North Dakota
38037,2.5276299008713385,Grant,North Dakota
38039,2.315970345456918,Griggs,North Dakota
38041,2.462397997898956,Hettinger,North Dakota
38043,2.5415792439465807,Kidder,North Dakota
38045,2.6857417386022635,LaMoure,North Dakota
38047,2.374748346010104,Logan,North Dakota
38049,2.8356905714924254,McHenry,North Dakota
38051,2.525044807036845,McIntosh,North Dakota
38053,3.044147620878723,McKenzie,North Dakota
38055,2.9425041061680806,McLean,North Dakota
38057,2.795184589682424,Mercer,North Dakota
38059,3.3830969299490943,Morton,North Dakota
38061,3,Mountrail,North Dakota
38063,2.4983105537896004,Nelson,North Dakota
38065,2.315970345456918,Oliver,North Dakota
38067,2.765668554759014,Pembina,North Dakota
38069,2.637489729512511,Pierce,North Dakota
38071,3.133858125203335,Ramsey,North Dakota
38073,2.6414741105040997,Ransom,North Dakota
38075,2.305351369446624,Renville,North Dakota
38077,3.2796669440484556,Richland,North Dakota
38079,3.5601458398490475,Rolette,North Dakota
38081,2.462397997898956,Sargent,North Dakota
38083,2.3404441148401185,Sheridan,North Dakota
38085,3.1248301494138593,Sioux,North Dakota
38087,2.0043213737826426,Slope,North Dakota
38089,3.4186326873540653,Stark,North Dakota
38091,2.143014800254095,Steele,North Dakota
38093,3.314709692955174,Stutsman,North Dakota
38095,2.3636119798921444,Towner,North Dakota
38097,2.790988475088816,Traill,North Dakota
38099,3.0867156639448825,Walsh,North Dakota
38101,3.767823498007517,Ward,North Dakota
38103,2.6665179805548807,Wells,North Dakota
38105,3.3740147402919116,Williams,North Dakota
39001,3.716003343634799,Adams,Ohio
39003,4.095239112010478,Allen,Ohio
39005,3.8066547239918607,Ashland,Ohio
39007,4.243236537941076,Ashtabula,Ohio
39009,4.17140463483013,Athens,Ohio
39011,3.518118947143153,Auglaize,Ohio
39013,3.866582677063549,Belmont,Ohio
39015,3.71281800020785,Brown,Ohio
39017,4.63787981889477,Butler,Ohio
39019,3.4759615891924236,Carroll,Ohio
39021,3.468495024507069,Champaign,Ohio
39023,4.277838333002047,Clark,Ohio
39025,4.222976449893391,Clermont,Ohio
39027,3.781108835729466,Clinton,Ohio
39029,4.112437417321844,Columbiana,Ohio
39031,3.654850090561394,Coshocton,Ohio
39033,3.7781512503836434,Crawford,Ohio
39035,5.291719519311648,Cuyahoga,Ohio
39037,3.7863964613723042,Darke,Ohio
39039,3.5137501500818233,Defiance,Ohio
39041,3.9940090331236133,Delaware,Ohio
39043,3.9250025076809774,Erie,Ohio
39045,4.098609119300293,Fairfield,Ohio
39047,3.5771469848275252,Fayette,Ohio
39049,5.237769874301018,Franklin,Ohio
39051,3.460747541844197,Fulton,Ohio
39053,3.680335513414563,Gallia,Ohio
39055,3.7061201097027037,Geauga,Ohio
39057,4.20227029773729,Greene,Ohio
39059,3.774224904868919,Guernsey,Ohio
39061,5.0647461752714955,Hamilton,Ohio
39063,3.8373990243420226,Hancock,Ohio
39065,3.6104472214421213,Hardin,Ohio
39067,3.3289908554494287,Harrison,Ohio
39069,3.3010299956639813,Henry,Ohio
39071,3.8223642524415493,Highland,Ohio
39073,3.620864475265121,Hocking,Ohio
39075,3.5968169359155904,Holmes,Ohio
39077,3.7573200965466724,Huron,Ohio
39079,3.7396514437093766,Jackson,Ohio
39081,4.030721129360462,Jefferson,Ohio
39083,3.8237349883987313,Knox,Ohio
39085,4.276783384700269,Lake,Ohio
39087,3.9768999509829377,Lawrence,Ohio
39089,4.2051502091401805,Licking,Ohio
39091,3.6767850304192056,Logan,Ohio
39093,4.6205004178372615,Lorain,Ohio
39095,4.877382865464526,Lucas,Ohio
39097,3.580696939712437,Madison,Ohio
39099,4.60580048418724,Mahoning,Ohio
39101,3.941312625360662,Marion,Ohio
39103,3.988514365833666,Medina,Ohio
39105,3.552668216112193,Meigs,Ohio
39107,3.432969290874406,Mercer,Ohio
39109,3.969602264848539,Miami,Ohio
39111,3.274388795550379,Monroe,Ohio
39113,4.8971705673529655,Montgomery,Ohio
39115,3.3494717992143856,Morgan,Ohio
39117,3.472317546316842,Morrow,Ohio
39119,4.109443547064349,Muskingum,Ohio
39121,3.219322508419337,Noble,Ohio
39123,3.5071809772602407,Ottawa,Ohio
39125,3.2591158441850663,Paulding,Ohio
39127,3.7269715836828765,Perry,Ohio
39129,3.7907776013376937,Pickaway,Ohio
39131,3.7152510288788494,Pike,Ohio
39133,4.264132797169259,Portage,Ohio
39135,3.5565437084835145,Preble,Ohio
39137,3.379668034033654,Putnam,Ohio
39139,4.185060282521393,Richland,Ohio
39141,4.033544376090948,Ross,Ohio
39143,3.739493230781615,Sandusky,Ohio
39145,4.196977135375119,Scioto,Ohio
39147,3.801952234854282,Seneca,Ohio
39149,3.640878778701618,Shelby,Ohio
39151,4.671524580629669,Stark,Ohio
39153,4.876367969647017,Summit,Ohio
39155,4.474347407036776,Trumbull,Ohio
39157,4.006979190574277,Tuscarawas,Ohio
39159,3.4818724103106633,Union,Ohio
39161,3.3727279408855955,Van Wert,Ohio
39163,3.3832766504076504,Vinton,Ohio
39165,4.013174409878867,Warren,Ohio
39167,3.8058405488146727,Washington,Ohio
39169,4.043833654133147,Wayne,Ohio
39171,3.5216610151120733,Williams,Ohio
39173,4.140476616830133,Wood,Ohio
39175,3.2065560440990297,Wyandot,Ohio
40001,3.715334683792313,Adair,Oklahoma
40003,2.8662873390841948,Alfalfa,Oklahoma
40005,3.3967222785037734,Atoka,Oklahoma
40007,2.745855195173729,Beaver,Oklahoma
40009,3.6160551949765862,Beckham,Oklahoma
40011,3.1420764610732848,Blaine,Oklahoma
40013,3.90687353472207,Bryan,Oklahoma
40015,3.7405205860536648,Caddo,Oklahoma
40017,4.069926968752473,Canadian,Oklahoma
40019,3.829946695941636,Carter,Oklahoma
40021,4.002122846225162,Cherokee,Oklahoma
40023,3.5114822886260013,Choctaw,Oklahoma
40025,2.578639209968072,Cimarron,Oklahoma
40027,4.504362105345687,Cleveland,Oklahoma
40029,2.9903388547876015,Coal,Oklahoma
40031,4.287936027044703,Comanche,Oklahoma
40033,3.0178677189635055,Cotton,Oklahoma
40035,3.386320573894046,Craig,Oklahoma
40037,3.9847522781154137,Creek,Oklahoma
40039,3.6361868951987244,Custer,Oklahoma
40041,3.871397781487484,Delaware,Oklahoma
40043,2.7427251313046983,Dewey,Oklahoma
40045,2.693726948923647,Ellis,Oklahoma
40047,3.876217840591642,Garfield,Oklahoma
40049,3.630122642859312,Garvin,Oklahoma
40051,3.819807064590756,Grady,Oklahoma
40053,2.6757783416740852,Grant,Oklahoma
40055,3.042181594515766,Greer,Oklahoma
40057,2.7810369386211318,Harmon,Oklahoma
40059,2.6053050461411096,Harper,Oklahoma
40061,3.40226138245468,Haskell,Oklahoma
40063,3.3998467127129226,Hughes,Oklahoma
40065,3.614158709509175,Jackson,Oklahoma
40067,3.0856472882968564,Jefferson,Oklahoma
40069,3.35430056234536,Johnston,Oklahoma
40071,3.8332746392905634,Kay,Oklahoma
40073,3.1427022457376155,Kingfisher,Oklahoma
40075,3.2704459080179626,Kiowa,Oklahoma
40077,3.243781916093795,Latimer,Oklahoma
40079,3.99334803992326,Le Flore,Oklahoma
40081,3.681150749932421,Lincoln,Oklahoma
40083,3.7580788222496126,Logan,Oklahoma
40085,3.1322596895310446,Love,Oklahoma
40087,3.4577305482459986,McClain,Oklahoma
40089,3.8499719123288503,McCurtain,Oklahoma
40091,3.5798978696031036,McIntosh,Oklahoma
40093,3.002166061756508,Major,Oklahoma
40095,3.481442628502305,Marshall,Oklahoma
40097,3.8552768038300917,Mayes,Oklahoma
40099,3.311541958401195,Murray,Oklahoma
40101,4.165006779568368,Muskogee,Oklahoma
40103,3.1290450598879582,Noble,Oklahoma
40105,3.171433900943008,Nowata,Oklahoma
40107,3.4785664955938436,Okfuskee,Oklahoma
40109,5.067223409143936,Oklahoma,Oklahoma
40111,3.839854984601885,Okmulgee,Oklahoma
40113,3.8298181874388777,Osage,Oklahoma
40115,3.745777217889759,Ottawa,Oklahoma
40117,3.388988785124714,Pawnee,Oklahoma
40119,4.2296562496672125,Payne,Oklahoma
40121,3.910410939914688,Pittsburg,Oklahoma
40123,3.7064617376313547,Pontotoc,Oklahoma
40125,4.011655010724778,Pottawatomie,Oklahoma
40127,3.4171394097273255,Pushmataha,Oklahoma
40129,2.6794278966121188,Roger Mills,Oklahoma
40131,3.9757993096794073,Rogers,Oklahoma
40133,3.715334683792313,Seminole,Oklahoma
40135,3.9476297473843545,Sequoyah,Oklahoma
40137,3.797406049676382,Stephens,Oklahoma
40139,3.4539295920577286,Texas,Oklahoma
40141,3.1522883443830563,Tillman,Oklahoma
40143,4.961216951420191,Tulsa,Oklahoma
40145,3.82210266864692,Wagoner,Oklahoma
40147,3.815577748324267,Washington,Oklahoma
40149,3.1280760126687155,Washita,Oklahoma
40151,3.071513805095089,Woods,Oklahoma
40153,3.36285930295868,Woodward,Oklahoma
41001,3.330210784571528,Baker,Oregon
41003,4.158905021187544,Benton,Oregon
41005,4.474478510408296,Clackamas,Oregon
41007,3.6793370305207937,Clatsop,Oregon
41009,3.64777405026883,Columbia,Oregon
41011,3.994185128202317,Coos,Oregon
41013,3.4194600727860704,Crook,Oregon
41015,3.484869032720402,Curry,Oregon
41017,4.256405018334166,Deschutes,Oregon
41019,4.112236230868939,Douglas,Oregon
41021,2.3096301674258988,Gilliam,Oregon
41023,3.036628895362161,Grant,Oregon
41025,3.0132586652835167,Harney,Oregon
41027,3.2884728005997825,Hood River,Oregon
41029,4.471482406627663,Jackson,Oregon
41031,3.549738731264899,Jefferson,Oregon
41033,4.135546068335079,Josephine,Oregon
41035,4.050186349675361,Klamath,Oregon
41037,3.1000257301078626,Lake,Oregon
41039,4.717221000307068,Lane,Oregon
41041,3.8578147779710066,Lincoln,Oregon
41043,4.208468230265617,Linn,Oregon
41045,3.758306181725307,Malheur,Oregon
41047,4.61441205324213,Marion,Oregon
41049,3.1658376246901283,Morrow,Oregon
41051,4.981827664312548,Multnomah,Oregon
41053,3.9003124969837266,Polk,Oregon
41055,2.346352974450639,Sherman,Oregon
41057,3.502700175310563,Tillamook,Oregon
41059,4.011147360775797,Umatilla,Oregon
41061,3.5456781497920256,Union,Oregon
41063,2.942008053022313,Wallowa,Oregon
41065,3.5016069224188295,Wasco,Oregon
41067,4.68641280927182,Washington,Oregon
41069,2.3636119798921444,Wheeler,Oregon
41071,4.0349491466763725,Yamhill,Oregon
42001,3.8778318914928938,Adams,Pennsylvania
42003,5.104616833998747,Allegheny,Pennsylvania
42005,3.8497878242376857,Armstrong,Pennsylvania
42007,4.275978986467148,Beaver,Pennsylvania
42009,3.692670699156369,Bedford,Pennsylvania
42011,4.622379831685271,Berks,Pennsylvania
42013,4.246916917014926,Blair,Pennsylvania
42015,3.9307962629833004,Bradford,Pennsylvania
42017,4.544997679700398,Bucks,Pennsylvania
42019,4.154728207440155,Butler,Pennsylvania
42021,4.26911582689512,Cambria,Pennsylvania
42023,2.787460474518415,Cameron,Pennsylvania
42025,3.792251571903264,Carbon,Pennsylvania
42027,4.35430056234536,Centre,Pennsylvania
42029,4.479776792192939,Chester,Pennsylvania
42031,3.71281800020785,Clarion,Pennsylvania
42033,4.002770628101194,Clearfield,Pennsylvania
42035,3.6900187807886953,Clinton,Pennsylvania
42037,3.9540494467635945,Columbia,Pennsylvania
42039,4.005566571133294,Crawford,Pennsylvania
42041,4.237267189503993,Cumberland,Pennsylvania
42043,4.490548381790359,Dauphin,Pennsylvania
42045,4.733125010476403,Delaware,Pennsylvania
42047,3.4626974081017172,Elk,Pennsylvania
42049,4.630081929023911,Erie,Pennsylvania
42051,4.342323966312882,Fayette,Pennsylvania
42053,3.077731179652392,Forest,Pennsylvania
42055,4.0903638794717185,Franklin,Pennsylvania
42057,3.2427898094786767,Fulton,Pennsylvania
42059,3.672836454171397,Greene,Pennsylvania
42061,3.7170044070405472,Huntingdon,Pennsylvania
42063,4.043283665570575,Indiana,Pennsylvania
42065,3.8427340189482697,Jefferson,Pennsylvania
42067,3.404491617758686,Juniata,Pennsylvania
42069,4.459573406104652,Lackawanna,Pennsylvania
42071,4.7479397877985825,Lancaster,Pennsylvania
42073,4.011612729219424,Lawrence,Pennsylvania
42075,4.157789086282049,Lebanon,Pennsylvania
42077,4.616968869365974,Lehigh,Pennsylvania
42079,4.665824802838091,Luzerne,Pennsylvania
42081,4.165600402517412,Lycoming,Pennsylvania
42083,3.7393349601960795,McKean,Pennsylvania
42085,4.129335352916489,Mercer,Pennsylvania
42087,3.7807492311035524,Mifflin,Pennsylvania
42089,4.305372868641297,Monroe,Pennsylvania
42091,4.688588879158805,Montgomery,Pennsylvania
42093,3.2035767749779724,Montour,Pennsylvania
42095,4.3660118173612865,Northampton,Pennsylvania
42097,4.062995401186467,Northumberland,Pennsylvania
42099,3.60916737430202,Perry,Pennsylvania
42101,5.547464560083576,Philadelphia,Pennsylvania
42103,3.703635237583896,Pike,Pennsylvania
42105,3.2796669440484556,Potter,Pennsylvania
42107,4.197749067622612,Schuylkill,Pennsylvania
42109,3.588943642740015,Snyder,Pennsylvania
42111,3.9320676922007216,Somerset,Pennsylvania
42113,2.8819549713396007,Sullivan,Pennsylvania
42115,3.6538875580709775,Susquehanna,Pennsylvania
42117,3.7204900684500513,Tioga,Pennsylvania
42119,3.636888906983799,Union,Pennsylvania
42121,3.793301353613115,Venango,Pennsylvania
42123,3.7120601424610746,Warren,Pennsylvania
42125,4.297979244159363,Washington,Pennsylvania
42127,3.768416088216332,Wayne,Pennsylvania
42129,4.554731376675966,Westmoreland,Pennsylvania
42131,3.4104397862103464,Wyoming,Pennsylvania
42133,4.6072083167831535,York,Pennsylvania
44001,3.4927603890268375,Bristol,Rhode Island
44003,4.1189918001959756,Kent,Rhode Island
44005,3.8238653093245114,Newport,Rhode Island
44007,4.9326969428045535,Providence,Rhode Island
44009,3.9788193867328423,Washington,Rhode Island
45001,3.5450595846940027,Abbeville,South Carolina
45003,4.323685147101989,Aiken,South Carolina
45005,3.3641756327706194,Allendale,South Carolina
45007,4.410220304865082,Anderson,South Carolina
45009,3.508664363052943,Bamberg,South Carolina
45011,3.708845638048179,Barnwell,South Carolina
45013,4.2782733257981675,Beaufort,South Carolina
45015,4.3793599144876305,Berkeley,South Carolina
45017,3.4171394097273255,Calhoun,South Carolina
45019,4.670737404012121,Charleston,South Carolina
45021,3.9518715571283645,Cherokee,South Carolina
45023,3.752125307297898,Chester,South Carolina
45025,3.9511917579347062,Chesterfield,South Carolina
45027,3.905957699092427,Clarendon,South Carolina
45029,3.8933733302460247,Colleton,South Carolina
45031,4.106088858382442,Darlington,South Carolina
45033,3.904282657645628,Dillon,South Carolina
45035,4.172340173624813,Dorchester,South Carolina
45037,3.584218112117405,Edgefield,South Carolina
45039,3.623042434246382,Fairfield,South Carolina
45041,4.36078268987328,Florence,South Carolina
45043,4.035109402944576,Georgetown,South Carolina
45045,4.738899418444579,Greenville,South Carolina
45047,4.089092255842719,Greenwood,South Carolina
45049,3.616580530085886,Hampton,South Carolina
45051,4.645392791347661,Horry,South Carolina
45053,3.6938148538894167,Jasper,South Carolina
45055,3.958468318366944,Kershaw,South Carolina
45057,4.051461244324184,Lancaster,South Carolina
45059,4.095064689548636,Laurens,South Carolina
45061,3.5899496013257077,Lee,South Carolina
45063,4.546666025070184,Lexington,South Carolina
45065,3.185542154854375,McCormick,South Carolina
45067,3.878636673026517,Marion,South Carolina
45069,3.829303772831025,Marlboro,South Carolina
45071,3.715836275164994,Newberry,South Carolina
45073,4.011485859999405,Oconee,South Carolina
45075,4.338874649301381,Orangeburg,South Carolina
45077,4.256597492762846,Pickens,South Carolina
45079,4.796345331664737,Richland,South Carolina
45081,3.5114822886260013,Saluda,South Carolina
45083,4.603458337409067,Spartanburg,South Carolina
45085,4.26585511354737,Sumter,South Carolina
45087,3.728110184100341,Union,South Carolina
45089,3.9110510203281263,Williamsburg,South Carolina
45091,4.374363357525028,York,South Carolina
46003,2.432969290874406,Aurora,South Dakota
46005,3.364926033789976,Beadle,South Dakota
46007,3.021602716028242,Bennett,South Dakota
46009,2.884795363948981,Bon Homme,South Dakota
46011,3.5759956202032677,Brookings,South Dakota
46013,3.5472823079633033,Brown,South Dakota
46015,2.815577748324267,Brule,South Dakota
46017,2.88930170250631,Buffalo,South Dakota
46019,3.1225435240687545,Butte,South Dakota
46021,2.155336037465062,Campbell,South Dakota
46023,3.2725377773752373,Charles Mix,South Dakota
46025,2.6242820958356683,Clark,South Dakota
46027,3.354876422516234,Clay,South Dakota
46029,3.4299136977637543,Codington,South Dakota
46031,3.214843848047698,Corson,South Dakota
46033,2.921166050637739,Custer,South Dakota
46035,3.347720217034038,Davison,South Dakota
46037,2.843855422623161,Day,South Dakota
46039,2.5705429398818973,Deuel,South Dakota
46041,3.2081725266671217,Dewey,South Dakota
46043,2.494154594018443,Douglas,South Dakota
46045,2.5888317255942073,Edmunds,South Dakota
46047,2.954724790979063,Fall River,South Dakota
46049,2.5171958979499744,Faulk,South Dakota
46051,2.806179973983887,Grant,South Dakota
46053,2.8041394323353503,Gregory,South Dakota
46055,2.326335860928751,Haakon,South Dakota
46057,2.725094521081469,Hamlin,South Dakota
46059,2.507855871695831,Hand,South Dakota
46061,2.4149733479708178,Hanson,South Dakota
46063,2.1789769472931693,Harding,South Dakota
46065,3.1734776434529945,Hughes,South Dakota
46067,2.850033257689769,Hutchinson,South Dakota
46069,2.161368002234975,Hyde,South Dakota
46071,2.9947569445876283,Jackson,South Dakota
46073,2.4913616938342726,Jerauld,South Dakota
46075,2.0644579892269186,Jones,South Dakota
46077,2.611723308007342,Kingsbury,South Dakota
46079,3.060697840353612,Lake,South Dakota
46081,3.492061604512599,Lawrence,South Dakota
46083,3.3639878297484915,Lincoln,South Dakota
46085,2.895422546039408,Lyman,South Dakota
46087,2.69284691927723,McCook,South Dakota
46089,2.6314437690131722,McPherson,South Dakota
46091,2.745855195173729,Marshall,South Dakota
46093,3.380211241711606,Meade,South Dakota
46095,2.824776462475546,Mellette,South Dakota
46097,2.3560258571931225,Miner,South Dakota
46099,4.209756222258858,Minnehaha,South Dakota
46101,2.751279103983342,Moody,South Dakota
46103,4.126553477961279,Pennington,South Dakota
46105,2.611723308007342,Perkins,South Dakota
46107,2.3364597338485296,Potter,South Dakota
46109,3.2995072987004876,Roberts,South Dakota
46111,2.450249108319361,Sanborn,South Dakota
46115,2.843855422623161,Spink,South Dakota
46117,2.376576957056512,Stanley,South Dakota
46119,2.0569048513364727,Sully,South Dakota
46121,3.6422666189026733,Todd,South Dakota
46123,2.9978230807457256,Tripp,South Dakota
46125,2.9175055095525466,Turner,South Dakota
46127,2.9995654882259823,Union,South Dakota
46129,2.900913067737669,Walworth,South Dakota
46135,3.3197304943302246,Yankton,South Dakota
46137,3.1172712956557644,Ziebach,South Dakota
47001,4.062920263732663,Anderson,Tennessee
47003,3.8341026557127935,Bedford,Tennessee
47005,3.4459154139511234,Benton,Tennessee
47007,3.527114111639805,Bledsoe,Tennessee
47009,4.13510083376572,Blount,Tennessee
47011,4.18264286814233,Bradley,Tennessee
47013,3.9327273673015295,Campbell,Tennessee
47015,3.2730012720637376,Cannon,Tennessee
47017,3.6489451821656727,Carroll,Tennessee
47019,4.027920136405803,Carter,Tennessee
47021,3.585347911094591,Cheatham,Tennessee
47023,3.3754807146185724,Chester,Tennessee
47025,3.779668627207148,Claiborne,Tennessee
47027,3.180125875164054,Clay,Tennessee
47029,3.9093955459671057,Cocke,Tennessee
47031,3.9030899869919438,Coffee,Tennessee
47033,3.344981413927258,Crockett,Tennessee
47035,3.899218417851373,Cumberland,Tennessee
47037,4.927098202039488,Davidson,Tennessee
47039,3.2617385473525378,Decatur,Tennessee
47041,3.5591881890047756,DeKalb,Tennessee
47043,3.728597243383432,Dickson,Tennessee
47045,3.7992026563005252,Dyer,Tennessee
47047,3.655810494495252,Fayette,Tennessee
47049,3.5796692935547205,Fentress,Tennessee
47051,3.744840396785379,Franklin,Tennessee
47053,3.834674974462744,Gibson,Tennessee
47055,3.5836521085420436,Giles,Tennessee
47057,3.5953859808091417,Grainger,Tennessee
47059,4.029627239047413,Greene,Tennessee
47061,3.44870631990508,Grundy,Tennessee
47063,3.9621324692982354,Hamblen,Tennessee
47065,4.6582308746636905,Hamilton,Tennessee
47067,3.230704313612569,Hancock,Tennessee
47069,3.60959440922522,Hardeman,Tennessee
47071,3.6447339274471924,Hardin,Tennessee
47073,4.004880007240635,Hawkins,Tennessee
47075,3.54703589974001,Haywood,Tennessee
47077,3.640481436970422,Henderson,Tennessee
47079,3.7630534402996147,Henry,Tennessee
47081,3.583198773968623,Hickman,Tennessee
47083,3.154423973114647,Houston,Tennessee
47085,3.3780343224573315,Humphreys,Tennessee
47087,3.2960066693136723,Jackson,Tennessee
47089,3.8209891764160497,Jefferson,Tennessee
47091,3.606918525948291,Johnson,Tennessee
47093,4.787701288856414,Knox,Tennessee
47095,3.2317243833285163,Lake,Tennessee
47097,3.653501946962933,Lauderdale,Tennessee
47099,3.8603380065709936,Lawrence,Tennessee
47101,3.2617385473525378,Lewis,Tennessee
47103,3.6377898293622293,Lincoln,Tennessee
47105,3.714497408649806,Loudon,Tennessee
47107,3.8819549713396007,McMinn,Tennessee
47109,3.6321534835106326,McNairy,Tennessee
47111,3.5720579899263045,Macon,Tennessee
47113,4.21539960109389,Madison,Tennessee
47115,3.640878778701618,Marion,Tennessee
47117,3.646501750031612,Marshall,Tennessee
47119,3.906281155772153,Maury,Tennessee
47121,3.2949069106051923,Meigs,Tennessee
47123,3.879153246184246,Monroe,Tennessee
47125,4.391517306849448,Montgomery,Tennessee
47127,2.8048206787211623,Moore,Tennessee
47129,3.6216954623292787,Morgan,Tennessee
47131,3.635182048656268,Obion,Tennessee
47133,3.5733358400660675,Overton,Tennessee
47135,3.0580462303952816,Perry,Tennessee
47137,2.9449759084120477,Pickett,Tennessee
47139,3.401055725771844,Polk,Tennessee
47141,4.094610863032137,Putnam,Tennessee
47143,3.694868327982456,Rhea,Tennessee
47145,3.8857568810692675,Roane,Tennessee
47147,3.8706379632108057,Robertson,Tennessee
47149,4.513350798805957,Rutherford,Tennessee
47151,3.678518379040114,Scott,Tennessee
47153,3.4097641042663462,Sequatchie,Tennessee
47155,4.098332167847684,Sevier,Tennessee
47157,5.1977408041873305,Shelby,Tennessee
47159,3.4831592097169795,Smith,Tennessee
47161,3.2405492482826,Stewart,Tennessee
47163,4.370179885512759,Sullivan,Tennessee
47165,4.2129861847366685,Sumner,Tennessee
47167,3.8004421213362565,Tipton,Tennessee
47169,3.1357685145678222,Trousdale,Tennessee
47171,3.4412236742426123,Unicoi,Tennessee
47173,3.556423121371285,Union,Tennessee
47175,2.9479236198317262,Van Buren,Tennessee
47177,3.809492376937342,Warren,Tennessee
47179,4.296906397977758,Washington,Tennessee
47181,3.397070549959409,Wayne,Tennessee
47183,3.748498126613737,Weakley,Tennessee
47185,3.632356046239073,White,Tennessee
47187,4.009790719354298,Williamson,Tennessee
47189,4.022675761953727,Wilson,Tennessee
48001,3.939619078956698,Anderson,Texas
48003,3.27600198996205,Andrews,Texas
48005,4.118297801332776,Angelina,Texas
48007,3.634779458145952,Aransas,Texas
48009,2.9429995933660407,Archer,Texas
48011,2.287801729930226,Armstrong,Texas
48013,3.871222556759707,Atascosa,Texas
48015,3.5200903281128424,Austin,Texas
48017,3.038620161949703,Bailey,Texas
48019,3.469380135849925,Bandera,Texas
48021,4.08246222116863,Bastrop,Texas
48023,2.7371926427047373,Baylor,Texas
48025,3.7736401932600256,Bee,Texas
48027,4.686323393071812,Bell,Texas
48029,5.474242495836627,Bexar,Texas
48031,3.009450895798694,Blanco,Texas
48033,1.8388490907372552,Borden,Texas
48035,3.400192488592576,Bosque,Texas
