state,county,fips,total_votes,Democrat,Other,Republican,Green,Libertarian,pct_dem,pct_rep,pct_other,pct_green,pct_libertarian,leading_party,poor_fair_health,adult_smoking,adult_obesity,poor_physical_health_days,poor_mental_health_days,excessive_drinking,pct_below_18,pct_above_65,pct_nonhispanic_black,pct_native_american,pct_hispanic,pct_females,pct_nonproficient_english,diabetes_prevalence,physical_inactivity,pct_pacific_islander,pct_asian,pct_nonhispanic_white,severe_housing_issues,food_insecurity,social_associations,insufficient_sleep,frequent_physical_distress,frequent_mental_distress,homeownership,urban_rural_desc,pct_covid_deaths,never,rarely,sometimes,frequently,always,pct_less_than_high_school,pct_high_school_diploma,pct_college_associates,pct_bachelors_or_higher,unemployment_rate,median_household_income,log_poverty_rating,pct_voters,log_population,log_traffic_volume
New York,St. Lawrence,36089,45267,19361,660,24608,201,437,0.4277067179181302,0.5436189718779685,0.01458015773079727,0.004440320763470077,0.00965383170963395,Republican,0.1759774901,0.1738965495,0.329,4.1084991714,4.3121158842,0.2222040382,0.2026340389,0.1742389886,0.0228696771,0.0099586291,0.0239247735,0.4891667515,0.0101403455,0.108,0.294,6.941424e-4,0.01139319,0.9192573602,0.1515736163,0.132,10.034390593,0.3809876289,0.1210096717,0.1307213517,0.7243514363,Micropolitan,0.08515936254980079,0.027,0.029,0.095,0.149,0.701,11.3,36.8,28,23.8,8.2,51742,4.2635887314599445,0.41718814801161236,5.035449751294015,1.491717354633781
New York,Saratoga,36091,133556,68471,1532,61305,511,1737,0.5126763305280182,0.45902093503848573,0.01147084369103597,0.0038261103956392824,0.01300578034682081,Democrat,0.1111918661,0.1479515368,0.259,2.8616089983,3.8752920437,0.2127495473,0.2005882787,0.1812976021,0.0173616089,0.0023722319,0.033537102,0.5047857388,0.0053896354,0.09,0.202,4.344747e-4,0.0295225558,0.9012439011,0.1132075472,0.078,7.656534809,0.3266111284,0.0876238643,0.1116632155,0.7177872939,Medium metro,0.06691919191919192,0.02,0.012,0.062,0.156,0.751,6,24.9,27.8,41.4,6.7,89071,4.129754322802772,0.5670951003995601,5.3720075083891246,2.6390979990200374
New York,Schenectady,36093,75381,42465,900,30741,352,923,0.5633382417320014,0.40780833366498187,0.011939348111593107,0.0046696117058675265,0.012244464785556042,Democrat,0.1469471284,0.1414383626,0.296,3.4341579609,3.8352904316,0.2012753096,0.2145735436,0.1711618925,0.1082458964,0.0070872224,0.073691664,0.5126746057,0.0136220915,0.099,0.228,0.0021628581,0.0491535243,0.7316317992,0.1523852794,0.108,7.9066628098,0.3634108217,0.102043373,0.1174261847,0.6652594052,Medium metro,0.07601301390121266,0.04,0.007,0.051,0.06,0.841,9.3,29.5,29.1,32.1,8.1,64960,4.26394363421885,0.47691081291400156,5.198824725250353,2.853968044593821
New York,Steuben,36101,46516,15790,518,29474,164,570,0.3394530914094075,0.6336314386447673,0.011135953220397283,0.0035256685871528077,0.012253848138275002,Republican,0.1595104426,0.1539756419,0.337,3.7979726162,4.1888459769,0.1960528382,0.2140381644,0.1967723078,0.014885799,0.0031003382,0.0170048854,0.5015553885,0.0064798829,0.133,0.269,2.922878e-4,0.0154599357,0.9360620485,0.1237636004,0.116,11.528754375,0.3485211222,0.1106623676,0.1276728671,0.7177413334,Micropolitan,0.09585621567648527,0.036,0.031,0.057,0.201,0.674,9.5,36.7,30.1,23.6,8.2,53167,4.14888016912823,0.49705077791075397,4.971201604019247,2.2630383089846573
New York,Suffolk,36103,757877,368000,7532,375821,2066,4458,0.4855669191702611,0.49588653567795304,0.009938288139104367,0.00272603601903739,0.005882220993644088,Republican,0.1307113322,0.1262548147,0.246,3.1473144964,3.931666023,0.1867142684,0.2113432445,0.1686295189,0.0739244598,0.0061373594,0.1977526057,0.5077169361,0.040063963700000003,0.081,0.242,9.594266e-4,0.0418960862,0.67190379,0.2288876184,0.055,6.7450214441,0.3560810274,0.0921216986,0.1126553216,0.801049631,Large fringe metro,0.16795644432269552,0.04,0.019,0.053,0.106,0.782,9.4,27.3,26.9,36.3,8.5,105241,4.990871404801486,0.4966688948306595,6.18353176529036,2.890360889876513
New York,Sullivan,36105,35132,15489,608,18665,123,247,0.4408801093020608,0.5312820220881248,0.01730615962655129,0.0035010816349766594,0.007030627348286462,Republican,0.1714286287,0.1614407528,0.325,3.7619189784,4.0629033849,0.184810431,0.2119393891,0.1885877772,0.0816180561,0.0074968873,0.1662163236,0.4852181515,0.0224704855,0.119,0.276,7.284961e-4,0.0173911892,0.712349996,0.1874665238,0.107,10.200702126,0.3667478259,0.111765258,0.1238478175,0.6766583005,Noncore,0.08,0.024,0.03,0.043,0.085,0.817,13.3,33.8,28.2,24.8,8.8,58851,4.069853021113625,0.4468355718355718,4.895555134799987,2.051716271918346
New York,Ulster,36111,98160,57970,1103,37590,618,879,0.5905664221678891,0.38294621026894865,0.011236756316218418,0.006295843520782396,0.00895476772616137,Democrat,0.1593383775,0.1572173015,0.284,3.7795190894,4.0612724622,0.184856214,0.1764679533,0.1978062587,0.0607506201,0.004462511,0.1051797602,0.5044485131,0.0164397472,0.082,0.209,5.151205e-4,0.0207503961,0.7889797815,0.2017739958,0.1,9.6980776627,0.3355857925,0.1077863509,0.1210009372,0.6875997642,Small metro,0.0759537976898845,0.014,0.023,0.045,0.1,0.818,9.3,29.7,28.6,32.5,8,64090,4.310714548718119,0.539782569246251,5.259715693585879,2.5126226722228786
New York,Warren,36113,36394,17642,425,17699,204,424,0.4847502335549816,0.48631642578447,0.011677749079518601,0.005605319558168929,0.01165027202286091,Republican,0.127212378,0.142160231,0.305,3.3912197232,4.1048274582,0.2049643043,0.1827277678,0.222376099,0.0120750019,0.0031121139,0.0270909515,0.5087216992,0.0053533191,0.089,0.2,3.734537e-4,0.0091340543,0.9354391971,0.1593987753,0.097,12.55191223,0.3083006971,0.0983803646,0.1182094954,0.7094327296,Small metro,0.09302325581395349,0.026,0.018,0.104,0.13,0.723,8.1,30.6,30,31.3,8.4,63240,3.8061121101690913,0.5536303755875687,4.817809880561323,2.24193545064786
New York,Westchester,36119,462265,312371,1332,144713,1280,2569,0.6757401057834792,0.31305203725136016,0.002881464095270029,0.002768974505965193,0.005557418363925454,Democrat,0.1480118878,0.1137154602,0.207,3.1513169781,3.9107989251,0.1801137091,0.2190051384,0.1705311633,0.1380429346,0.0095647842,0.2514034551,0.51559096,0.0631805275,0.076,0.212,0.0013228443,0.0643553408,0.5308811796,0.2423630618,0.077,8.3754657004,0.33101763829999997,0.0952670185,0.1129865942,0.6129265371,Large fringe metro,0.18853456669912366,0.025,0.018,0.044,0.115,0.798,11.9,19.2,19.9,48.9,8.4,101741,4.900612886174244,0.46021382697318053,6.001931349683133,3.447884767176079
North Dakota,Burleigh,38015,50753,14348,293,34744,NA,1368,0.2827025003448072,0.6845703702244202,0.005773057750280771,NA,0.026954071680491794,Republican,0.1202678986,0.1555858894,0.307,2.8105475411,2.895344082,0.2029503852,0.2322798694,0.1607485856,0.0232279869,0.0417641934,0.0259150022,0.4988506712,0.003722198,0.088,0.207,6.927461e-4,0.0082814648,0.8863686459,0.1015655835,0.06,16.415868673,0.2443247567,0.0871225491,0.0891178882,0.6846183061,Small metro,0.16424931399451195,0.172,0.233,0.091,0.297,0.207,5.7,22.7,35.8,35.8,4.4,73565,3.7996162044814987,0.515478681265108,4.993251009602635,2.418460893937807
North Dakota,Cass,38017,86053,40311,628,42619,NA,2495,0.46844386598956456,0.49526454626799765,0.007297828082693224,NA,0.028993759659744576,Republican,0.1346947229,0.1624414342,0.312,3.0228097418,3.110275519,0.2532405523,0.2250765773,0.1200665506,0.0622314286,0.0144119527,0.0275898543,0.4942043677,0.0112488025,0.072,0.192,5.619339e-4,0.0363714493,0.8428127548,0.1280350085,0.085,10.799439779,0.2662814232,0.0889259563,0.0976240603,0.5283606226,Small metro,0.16706652126499455,0.09,0.113,0.142,0.233,0.423,5.2,20.1,34.6,40.2,4.4,63977,4.305114808035396,0.46634873323397913,5.2660552139992545,2.4436155621468285
North Dakota,Grand Forks,38035,30970,12880,229,16987,NA,874,0.41588634162092347,0.5484985469809494,0.0073942525024216985,NA,0.02822085889570552,Republican,0.1485710395,0.1616283515,0.309,3.093789602,3.6613244861,0.2527887272,0.2109227074,0.1268475343,0.0461636287,0.0280062173,0.0438038717,0.4836088738,0.0057002637,0.089,0.228,7.489049e-4,0.0310018369,0.8295746785,0.1657468092,0.101,11.158980154,0.3132283425,0.0942263511,0.1106270077,0.4856859176,Small metro,0.11985559566787003,0.097,0.122,0.222,0.253,0.305,4.9,22.2,37.3,35.6,4.6,57388,3.942950070077099,0.4232608992756594,4.864333055033393,2.3604916803603753
North Dakota,Ward,38101,28246,7293,134,19974,NA,845,0.2581958507399278,0.7071443744246974,0.004744034553565106,NA,0.029915740281809815,Republican,0.1368335381,0.1757055618,0.333,2.8216845958,2.9624085963,0.2179753591,0.2356518658,0.1275389702,0.0440481814,0.0247697213,0.0628690364,0.4761602504,0.0046805303,0.088,0.267,0.001815659,0.0182303968,0.8250177137,0.1266342921,0.071,11.748324776,0.3232786436,0.085206673,0.0943502035,0.6010738645,Micropolitan,0.17738791423001948,0.195,0.138,0.127,0.263,0.276,6.3,30,34.4,29.3,6,68634,3.767823498007517,0.40398175031107425,4.844595208276409,2.26679539066301
Oregon,Clackamas,41005,257679,139043,2380,110509,1011,4736,0.5395977165387944,0.42886304277803006,0.00923629787448725,0.003923486197943953,0.018379456610744374,Democrat,0.1178893142,0.1319099657,0.285,3.5317510247,4.0850018277,0.2000654685,0.2151415009,0.1810202488,0.0099405155,0.0107769032,0.0885777804,0.5071177071,0.018164999,0.085,0.162,0.0028312203,0.0473688638,0.8155765187,0.163810784,0.102,9.038655397,0.2871218259,0.101662412,0.121061858,0.7053185467,Large fringe metro,0.05410628019323672,0.016,0.024,0.071,0.168,0.721,6.6,21.2,34.7,37.4,7.2,80539,4.474478510408296,0.6114817003281909,5.624695561870009,2.477592906865872
Oregon,Deschutes,41017,125234,65962,1107,55646,422,2097,0.5267099988820927,0.4443362026286791,0.008839452544836066,0.0033696919366945077,0.01674465400769759,Democrat,0.1297575324,0.1357548159,0.229,3.5696066807,4.1638278395,0.2092224692,0.201280235,0.2000458343,0.0046875977,0.0110783558,0.0808141836,0.5051876081,0.0111172095,0.084,0.144,0.0015885748,0.0125575533,0.871216067,0.1993223335,0.119,10.327759197,0.2859843682,0.1044417177,0.1276554745,0.6568972417,Small metro,0.09185859667916443,0.01,0.061,0.014,0.25,0.666,6.3,21.8,36.5,35.4,7.9,71880,4.256405018334166,0.6316877928707257,5.29721976786146,2.1299487354574045
Oregon,Douglas,41019,64349,19160,451,43298,258,1182,0.2977513248069123,0.6728620491382927,0.007008655923168969,0.004009386315249654,0.01836858381637632,Republican,0.1512760447,0.154785148,0.314,4.2536057372,4.805013107,0.1681783828,0.1934568338,0.2572835342,0.0045972634,0.0208373004,0.0603084791,0.507050044,0.0053921473,0.141,0.225,0.0017681782,0.011071516,0.8754295766,0.1777626038,0.142,10.419999086,0.3190488096,0.1272453087,0.1457396541,0.6830275841,Micropolitan,0.07478632478632478,0.082,0.052,0.116,0.239,0.511,10.4,32.3,40,17.3,7.7,48940,4.112236230868939,0.578672853661388,5.0461086927543946,2.216477697120711
Oregon,Jackson,41029,127165,59478,1013,63869,637,2168,0.4677230369991743,0.5022529784138717,0.007966028388314395,0.005009239963826524,0.01704871623481304,Republican,0.1584366152,0.1791238444,0.244,4.1640725786,4.8122147563,0.2036556416,0.2060674792,0.219689931,0.0076150917,0.0164052395,0.1322712284,0.5122060083,0.0181572043,0.103,0.152,0.0035934853,0.0155945419,0.8044123809,0.2160890794,0.133,9.472178923,0.3169718649,0.1233035398,0.1446693341,0.6304952126,Small metro,0.06955885044847153,0.044,0.077,0.075,0.138,0.665,9.9,26.1,36.2,27.8,7.8,56367,4.471482406627663,0.5695851007126252,5.348808975159928,2.254173539938579
Oregon,Josephine,41033,51641,18451,421,31751,223,795,0.35729362328382486,0.614840920973645,0.008152437017098817,0.004318274239460893,0.01539474448597045,Republican,0.1607374084,0.1698462923,0.311,4.548956355,5.0947938413,0.1720579968,0.1958738114,0.259849187,0.0047715492,0.0167862415,0.0761845914,0.5116199238,0.0041233307,0.117,0.207,0.0025402492,0.0106415846,0.867003078,0.2277170788,0.147,8.1063553826,0.3055549504,0.1363537101,0.1555056476,0.6676580132,Small metro,0.08497489378138277,0.028,0.056,0.072,0.192,0.652,9.6,31,41.9,17.5,7.9,47533,4.135546068335079,0.5862299920535816,4.944926609986216,2.2130092552935214
Oregon,Klamath,41035,36726,10388,247,25308,146,637,0.2828513859391167,0.6891030877307629,0.006725480585960899,0.00397538528562871,0.017344660458530742,Republican,0.17605034990000001,0.1619328746,0.33,4.5385097614,4.7313678237,0.1709929205,0.2173739524,0.2119639927,0.0077306254,0.0491922014,0.1343473312,0.5001404224,0.0175974287,0.124,0.232,0.0021580713,0.0113077025,0.773934637,0.1790659036,0.143,10.159109584,0.3151581677,0.135918994,0.1488934653,0.6380556164,Micropolitan,0.08449916060436485,0.097,0.031,0.062,0.227,0.583,11.9,31,37.1,20,8.7,53030,4.050186349675361,0.5290939737513146,4.841440814828671,1.907879696475751
Oregon,Lane,41039,222253,134366,2296,80336,1349,3906,0.6045632679873838,0.36146193752165323,0.01033056921616356,0.006069659352179723,0.017574565922619717,Democrat,0.1511288231,0.1536012982,0.272,4.117121905,4.7582715219,0.1874714899,0.1840515686,0.1933347558,0.0105766166,0.0157292597,0.0914409751,0.5077250132,0.0111924224,0.087,0.175,0.0027475495,0.0322408992,0.8150343378,0.2151475902,0.146,9.5797709394,0.2868729415,0.121287264,0.1466254228,0.5865167794,Medium metro,0.04495167113077909,0.031,0.036,0.077,0.137,0.719,8.1,23.2,38.2,30.5,7.9,57212,4.717221000307068,0.5803389812805669,5.5831658888072235,2.454657258116308
Oregon,Linn,41043,72640,26512,645,43486,403,1594,0.36497797356828193,0.5986508810572687,0.008879405286343612,0.005547907488986784,0.021943832599118942,Republican,0.1417093576,0.165748114,0.362,3.7951218098,4.3864472263,0.1972904049,0.2252248007,0.1858954726,0.0058271489,0.0166489967,0.0929673695,0.50555621,0.0125771999,0.106,0.21,0.0022381906,0.0118427769,0.8474889072,0.1835610401,0.135,11.275760314,0.3331736299,0.113340529,0.1396153398,0.6359770359,Small metro,0.04358610914245216,0.057,0.025,0.096,0.159,0.664,10.5,29,41.2,19.3,7.8,61084,4.208468230265617,0.5648083352771947,5.109274738230295,2.251992449101103
Oregon,Marion,41047,165534,80872,1544,79002,844,3272,0.4885522007563401,0.47725542788792635,0.009327388935203644,0.005098650428310801,0.01976633199221912,Democrat,0.1819102339,0.1540963136,0.34,4.1822914302,4.567112777,0.172631136,0.2462954207,0.1566849637,0.0111454501,0.0257850249,0.2702209486,0.5015423735,0.056699548,0.098,0.181,0.0102690361,0.0249749184,0.6495468017,0.196796736,0.11,10.255328376,0.3129457786,0.1217562739,0.1386546662,0.5946808602,Medium metro,0.08109404990403071,0.029,0.013,0.053,0.196,0.71,14.8,26.6,35.1,23.5,6.9,64058,4.61441205324213,0.4785326086956522,5.538975672273216,2.618309890979957
Oregon,Multnomah,41051,463659,367249,4715,82995,2974,5726,0.7920670147673182,0.17900008411354035,0.010169111351230107,0.006414196640203253,0.01234959312770808,Democrat,0.1478115376,0.1596206003,0.236,3.6024135659,4.6074071236,0.2372897972,0.1883295561,0.1343548308,0.0567546928,0.014430704,0.1174865744,0.5046287629,0.0473718029,0.08,0.137,0.0068298271,0.0811831798,0.6928807213,0.2156906571,0.138,11.219050096,0.300256715,0.1061478455,0.1353928091,0.5417339611,Large central metro,0.08353662556866882,0.013,0.016,0.054,0.178,0.738,8.5,17,28.7,45.9,8.6,72469,4.981827664312548,0.5686081419818795,5.911385620087334,2.9740886695288364
Oregon,Umatilla,41059,33038,10707,231,21270,90,740,0.32408136085719474,0.643804104364671,0.006991948665173437,0.0027241358435740664,0.022398450269386767,Republican,0.1804581263,0.1579855328,0.351,4.3031349933,4.5702654506,0.1946305209,0.2522188967,0.1563548171,0.0091722999,0.0438619124,0.2726533877,0.4780303421,0.0606212844,0.134,0.246,0.002270499,0.0111718871,0.6551808659,0.159167604,0.115,10.391634734,0.2940162566,0.1306912825,0.1404192632,0.6374321208,Micropolitan,0.08449612403100776,0.043,0.01,0.081,0.155,0.71,17.6,28.5,36.7,17.2,6.8,58286,4.011147360775797,0.4125881985638464,4.903496947335859,2.1453420173038
Oregon,Washington,41067,320326,209940,3489,99073,1426,6398,0.6553948165306593,0.30928803781147957,0.010892028745715302,0.004451714815531677,0.019973402096614076,Democrat,0.1222204583,0.1129474634,0.298,3.1856216071,3.5526815583,0.1786299329,0.2285680824,0.1342959202,0.0212583341,0.0114121751,0.1699562486,0.505287814,0.0408981717,0.079,0.142,0.005260208,0.1144697546,0.6506328479,0.1776312646,0.101,7.1821881733,0.3016085495,0.0968535884,0.1138139196,0.6113382015,Large fringe metro,0.07089262613195343,0.006,0.009,0.059,0.169,0.756,7.8,17.4,30.4,44.4,6.5,85665,4.68641280927182,0.533545868228365,5.77842042952551,2.6352843158220014
Oregon,Yamhill,41071,58923,27174,496,29551,254,1448,0.4611781477521511,0.5015189314868558,0.008417765558440676,0.004310710588395024,0.02457444461415746,Republican,0.1373664804,0.1471722773,0.335,3.8038870156,4.3032507174,0.1954648912,0.221640717,0.1713706286,0.0096914076,0.0195510364,0.1617446403,0.4993458066,0.0299651497,0.11,0.236,0.0025420086,0.0215603447,0.7677987327,0.1822857143,0.108,9.4587692249,0.323663077,0.1118487464,0.1323332827,0.6953062408,Large fringe metro,0.056981519507186856,0.021,0.035,0.072,0.143,0.729,11.1,24.6,37.5,26.9,6.8,71815,4.0349491466763725,0.5469913295334287,5.032304408060123,2.286824638617564
Pennsylvania,Adams,42001,56540,18207,NA,37523,NA,810,0.32201980898478955,0.6636540502299257,NA,NA,0.014326140785284755,Republican,0.1531565933,0.1621508389,0.356,3.9136153078,4.3884967714,0.192440029,0.199920242,0.2038108763,0.0159613271,0.0039879001,0.0710721615,0.5079417572,0.0126976917,0.085,0.267,4.571495e-4,0.0087539271,0.8901771211,0.1225503005,0.083,11.823796123,0.3465674328,0.1113009662,0.1250774525,0.7723668443,Small metro,0.10139275766016713,0.039,0.034,0.083,0.238,0.606,11.2,39.9,26.6,22.3,6.9,67706,3.8778318914928938,0.5444286099449216,5.016414864670829,2.0549652062591037
Pennsylvania,Allegheny,42003,719733,429065,NA,282324,NA,8344,0.5961446814304749,0.3922621305400753,NA,NA,0.01159318802944981,Democrat,0.1273156789,0.1699103887,0.281,3.2201453063,3.8352725516,0.2201938008,0.1869166779,0.1890735129,0.1317401096,0.0015938256,0.0217997919,0.5166851054,0.0082601002,0.094,0.209,3.619347e-4,0.0410258262,0.7837321454,0.1383043826,0.131,12.141796561,0.364229018,0.1002918225,0.1183399245,0.6472600193,Large central metro,0.10060201038329836,0.017,0.022,0.035,0.165,0.761,5.4,27,26,41.6,9,64799,5.104616833998747,0.5755202794227949,6.097110784361728,2.4337958881568857
Pennsylvania,Armstrong,42005,36370,8457,NA,27489,NA,424,0.2325268078086335,0.7558152323343414,NA,NA,0.011657959857025021,Republican,0.1627617851,0.1872686884,0.423,3.9524881223,4.5385877941,0.1940500516,0.1916859476,0.2196956928,0.00877986,0.0014556487,0.0079524386,0.501984279,0.0022518237,0.12,0.308,1.225809e-4,0.0030645235,0.9699829919,0.1014159292,0.119,19.65205204,0.3607938591,0.1165217182,0.1338798898,0.7625580564,Large fringe metro,0.11257309941520467,0.027,0.074,0.159,0.173,0.568,9.7,49,24.6,16.7,9.8,56259,3.8497878242376857,0.5547759236096281,4.816625695932433,1.6476409801440504
Pennsylvania,Beaver,42007,94122,38122,NA,54759,NA,1241,0.4050275174773167,0.581787467329636,NA,NA,0.01318501519304732,Republican,0.1495193028,0.1922043187,0.332,3.8043734873,4.2483242663,0.2027083291,0.1941702784,0.2149542922,0.0625827051,0.0017663984,0.0163528426,0.5143618507,0.0037449872,0.128,0.272,3.824161e-4,0.0057605225,0.8938764857,0.1054061785,0.117,14.50583845,0.3724978576,0.1116307445,0.1265840772,0.7326206984,Large fringe metro,0.11631944444444445,0.015,0.023,0.1,0.137,0.725,6.9,36.8,31.6,24.7,10.3,60323,4.275978986467148,0.5595339297922302,5.225864719920689,1.9387872643243385
Pennsylvania,Berks,42011,205540,92895,NA,109736,NA,2909,0.4519558236839545,0.5338912133891214,NA,NA,0.0141529629269242,Republican,0.1821500451,0.1658359467,0.364,4.3174491198,4.3260814092,0.1931910958,0.2233334603,0.1722043451,0.0422370951,0.0085135856,0.2193706087,0.5079399836,0.0436832581,0.128,0.258,0.0017707877,0.0160465736,0.7090433938,0.1548704493,0.093,11.559061299,0.3904232304,0.1256335261,0.1285383175,0.7167550351,Medium metro,0.1355211899421556,0.036,0.012,0.06,0.174,0.719,13.3,36.7,25.1,24.9,9.5,67418,4.622379831685271,0.4792829177635951,5.632304401716951,2.258761409785238
Pennsylvania,Blair,42013,63595,17636,NA,45306,NA,653,0.27731739916660114,0.7124144979951254,NA,NA,0.010268102838273448,Republican,0.1643820597,0.1854206207,0.308,4.0824384808,4.5171564207,0.2017583146,0.2042337459,0.2077278516,0.0188257192,0.0016654149,0.0130620775,0.5103435326,0.0027971789,0.146,0.258,2.775691e-4,0.0071351598,0.9455066453,0.1324698263,0.124,18.143969155,0.3366105363,0.120089112,0.136034752,0.7016174334,Small metro,0.14438751746623196,0.041,0.132,0.083,0.249,0.495,8.6,45,25.1,21.3,8.7,51004,4.246916917014926,0.5177818306166647,5.089276165036801,2.1572203041681672
Pennsylvania,Bradford,42015,30159,8046,NA,21600,NA,513,0.26678603401969564,0.7162041181736795,NA,NA,0.017009847806624886,Republican,0.1607554376,0.1821948074,0.375,3.9794198478,4.423330849,0.1915292451,0.2196505186,0.212960071,0.0067890783,0.002909605,0.0150411783,0.5042657768,0.0026366002,0.138,0.321,1.972614e-4,0.0062794865,0.9580984005,0.1108842148,0.111,13.639426158,0.3233566755,0.1157658409,0.1342783783,0.7536272771,Micropolitan,0.12017586712261846,0.042,0.017,0.051,0.194,0.697,9.9,47,24.4,18.7,7.5,51356,3.9307962629833004,0.5029266096352994,4.777912322707461,1.8300434913534507
Pennsylvania,Bucks,42017,396234,204712,NA,187367,NA,4155,0.5166442051918816,0.47286956697305127,NA,NA,0.010486227835067157,Democrat,0.1235475483,0.1436976828,0.269,3.2557117315,3.6307206668,0.182027058,0.2041022294,0.1863434125,0.0398872961,0.0028446581,0.0550720716,0.5090775953,0.0167941595,0.081,0.18,5.985403e-4,0.0512898065,0.8375377072,0.1494122433,0.08,7.7664834859,0.3521466841,0.0957328938,0.1091714843,0.7654802576,Large fringe metro,0.11031777167516674,0.014,0.018,0.032,0.131,0.805,6.1,28.2,24.4,41.3,8.3,93587,4.544997679700398,0.6128549288672901,5.8105940554427375,2.415878846544501
Pennsylvania,Butler,42019,113305,37508,NA,74359,NA,1438,0.33103570010149597,0.6562728917523498,NA,NA,0.012691408146154185,Republican,0.1357096933,0.1653103444,0.311,3.4737124139,3.8691623397,0.2021932113,0.1996615005,0.1880960998,0.0124010049,0.0014796049,0.0155518181,0.5044015584,0.0021643309,0.092,0.213,3.406285e-4,0.0146576684,0.9457229839,0.1082129481,0.094,12.613036321,0.3241539447,0.1009926762,0.1168822392,0.7562303253,Large fringe metro,0.13399907106363215,0.035,0.062,0.062,0.194,0.647,5.1,32.7,26.2,36,7.9,72576,4.154728207440155,0.5847607644390311,5.287270849959586,1.9119853978702948
Pennsylvania,Cambria,42021,70574,21730,NA,48085,NA,759,0.3079037605917193,0.681341570550061,NA,NA,0.01075466885821974,Republican,0.1671259662,0.1820527473,0.271,4.1787457164,4.5617934948,0.1881104523,0.1921278372,0.2257344568,0.0344796174,0.001465118,0.0165641843,0.5083124573,0.0021675,0.143,0.261,5.693464e-4,0.0055568208,0.9273741744,0.1234816045,0.13,20.06704045,0.3582263646,0.1205171829,0.1358415425,0.7397566602,Small metro,0.14473007712082261,0.026,0.062,0.153,0.228,0.53,8,45.4,25.5,21.1,9.5,48798,4.26911582689512,0.5287550947015104,5.125390168165738,1.9332783546280055
Pennsylvania,Carbon,42025,33629,11212,NA,21984,NA,433,0.33340271789229536,0.6537214903803265,NA,NA,0.012875791727378155,Republican,0.1670042888,0.179844861,0.364,3.9991972104,4.3873812145,0.1873024041,0.1926759774,0.2121381973,0.0182010681,0.0034564903,0.0507107603,0.5011910879,0.0062155602,0.083,0.258,9.341866e-4,0.0057763869,0.9131984991,0.140615921,0.11,14.721313016,0.3522389174,0.1196992743,0.1317752297,0.7748164264,Medium metro,0.10711553175210406,0.013,0.062,0.015,0.145,0.764,10.6,45.3,26.2,17.9,9.8,59985,3.792251571903264,0.5193748165994841,4.81123306545081,1.8813557854318057
Pennsylvania,Centre,42027,77493,40055,NA,36372,NA,1066,0.5168853961002929,0.4693585227052766,NA,NA,0.013756081194430465,Democrat,0.1525200973,0.1699430312,0.252,3.8228413742,4.2436675386,0.2401208784,0.1502472283,0.1424710543,0.0357728571,0.0015970025,0.03037376,0.4739535027,0.0081870968,0.076,0.181,6.940819e-4,0.0659869169,0.8523018335,0.1778732357,0.13,12.480019673,0.3138680686,0.1146145134,0.1292421874,0.6183428887,Small metro,0.12194074710176041,0.017,0.013,0.076,0.101,0.792,5.7,29.4,19.4,45.5,5.8,61036,4.35430056234536,0.48992868522873834,5.199129606078547,2.161141646539074
Pennsylvania,Chester,42029,314502,182372,NA,128565,NA,3565,0.5798754856884852,0.4087891332964496,NA,NA,0.011335381015065087,Democrat,0.1300806522,0.1466833922,0.222,3.5040232563,3.9835714508,0.2234607541,0.2262999812,0.1634626067,0.0570850078,0.0027909418,0.0755623068,0.5072962919,0.0235002459,0.086,0.168,6.263816e-4,0.0584986764,0.7913632132,0.1446015424,0.077,9.6669895415,0.3128477866,0.1011416283,0.1139320177,0.7523998903,Large fringe metro,0.11847480708125284,0.006,0.022,0.038,0.113,0.82,6.4,20.8,19.8,53,6.4,102233,4.479776792192939,0.5884999055037957,5.727877014137389,2.151934109387979
Pennsylvania,Clarion,42031,19493,4678,NA,14578,NA,237,0.23998358385061305,0.7478582055096702,NA,NA,0.012158210639716822,Republican,0.1682432562,0.1940827456,0.332,4.1389498011,4.5839856804,0.1947738246,0.1865184765,0.196059723,0.0123778334,0.0024497795,0.0097991181,0.5104566905,0.0046382944,0.145,0.272,2.578715e-4,0.0072977643,0.9588952784,0.1287066246,0.134,16.121483176,0.3344980426,0.1219555459,0.1377592941,0.6897118301,Noncore,0.1435523114355231,0.057,0.03,0.152,0.155,0.605,9.9,46.5,21.5,22.1,8.2,49173,3.71281800020785,0.5234284793641417,4.571021334195744,1.9870228010526227
Pennsylvania,Clearfield,42033,39422,9673,NA,29203,NA,546,0.24537060524580184,0.7407792603115012,NA,NA,0.013850134442696971,Republican,0.1791719499,0.197941987,0.408,4.0999033029,4.429646423,0.1926173007,0.1820552225,0.2052073361,0.0246762735,0.002191767,0.0300801129,0.4748072757,0.0082177105,0.106,0.289,2.141382e-4,0.0063863556,0.9296619136,0.1178725443,0.123,18.32214344,0.3448244678,0.1209165645,0.134607821,0.7754314332,Micropolitan,0.13014671083767157,0.051,0.055,0.176,0.206,0.512,12.8,49.5,22.7,15.1,9.2,46967,4.002770628101194,0.4893374047317594,4.906130239300553,1.7705570318645047
